year_month,year,month,region,temp_anomaly_c,temp_anomaly_baseline,co2_ppm,has_co2_ppm,temp_anomaly_roll12m
2019-02,2019,2,Tropics,0.6,1951-1980,,0,0.5717
2019-03,2019,3,Tropics,0.696,1951-1980,,0,0.576
2019-04,2019,4,Tropics,0.621,1951-1980,,0,0.5796
2019-05,2019,5,Tropics,0.607,1951-1980,,0,0.5856
2019-06,2019,6,Tropics,0.585,1951-1980,,0,0.5864
2019-07,2019,7,Tropics,0.594,1951-1980,,0,0.5859
2019-08,2019,8,Tropics,0.636,1951-1980,,0,0.5913
2019-09,2019,9,Tropics,0.672,1951-1980,,0,0.5958
2019-10,2019,10,Tropics,0.59,1951-1980,,0,0.5972
2019-11,2019,11,Tropics,0.61,1951-1980,,0,0.6034
2019-12,2019,12,Tropics,0.62,1951-1980,,0,0.6151
2020-01,2020,1,Tropics,0.674,1951-1980,,0,0.6254
2020-02,2020,2,Tropics,0.583,1951-1980,,0,0.624
2020-03,2020,3,Tropics,0.641,1951-1980,,0,0.6194
2020-04,2020,4,Tropics,0.611,1951-1980,,0,0.6186
2020-05,2020,5,Tropics,0.646,1951-1980,,0,0.6218
2020-06,2020,6,Tropics,0.603,1951-1980,,0,0.6233
2020-07,2020,7,Tropics,0.702,1951-1980,,0,0.6323
2020-08,2020,8,Tropics,0.597,1951-1980,,0,0.6291
2020-09,2020,9,Tropics,0.552,1951-1980,,0,0.6191
2020-10,2020,10,Tropics,0.526,1951-1980,,0,0.6138
2020-11,2020,11,Tropics,0.51,1951-1980,,0,0.6054
2020-12,2020,12,Tropics,0.518,1951-1980,,0,0.5969
2021-01,2021,1,Tropics,0.557,1951-1980,,0,0.5872
2021-02,2021,2,Tropics,0.589,1951-1980,,0,0.5877
2021-03,2021,3,Tropics,0.547,1951-1980,,0,0.5798
2021-04,2021,4,Tropics,0.529,1951-1980,,0,0.573
2021-05,2021,5,Tropics,0.521,1951-1980,,0,0.5626
2021-06,2021,6,Tropics,0.492,1951-1980,,0,0.5533
2021-07,2021,7,Tropics,0.554,1951-1980,,0,0.541
2021-08,2021,8,Tropics,0.494,1951-1980,,0,0.5324
2021-09,2021,9,Tropics,0.459,1951-1980,,0,0.5247
2021-10,2021,10,Tropics,0.45,1951-1980,,0,0.5183
2021-11,2021,11,Tropics,0.412,1951-1980,,0,0.5102
2021-12,2021,12,Tropics,0.491,1951-1980,,0,0.5079
2022-01,2022,1,Tropics,0.416,1951-1980,,0,0.4962
2022-02,2022,2,Tropics,0.442,1951-1980,,0,0.4839
2022-03,2022,3,Tropics,0.449,1951-1980,,0,0.4757
2022-04,2022,4,Tropics,0.537,1951-1980,,0,0.4764
2022-05,2022,5,Tropics,0.47,1951-1980,,0,0.4722
2022-06,2022,6,Tropics,0.477,1951-1980,,0,0.4709
2022-07,2022,7,Tropics,0.49,1951-1980,,0,0.4656
2022-08,2022,8,Tropics,0.437,1951-1980,,0,0.4608
2022-09,2022,9,Tropics,0.469,1951-1980,,0,0.4617
2022-10,2022,10,Tropics,0.394,1951-1980,,0,0.457
2022-11,2022,11,Tropics,0.416,1951-1980,,0,0.4573
2022-12,2022,12,Tropics,0.466,1951-1980,,0,0.4552
2023-01,2023,1,Tropics,0.554,1951-1980,,0,0.4668
2023-02,2023,2,Tropics,0.633,1951-1980,,0,0.4827
2023-03,2023,3,Tropics,0.616,1951-1980,,0,0.4966
2023-04,2023,4,Tropics,0.73,1951-1980,,0,0.5127
2023-05,2023,5,Tropics,0.688,1951-1980,,0,0.5308
2023-06,2023,6,Tropics,0.651,1951-1980,,0,0.5453
2023-07,2023,7,Tropics,0.642,1951-1980,,0,0.558
2023-08,2023,8,Tropics,0.833,1951-1980,,0,0.591
2023-09,2023,9,Tropics,0.85,1951-1980,,0,0.6228
2023-10,2023,10,Tropics,0.916,1951-1980,,0,0.6662
2023-11,2023,11,Tropics,0.896,1951-1980,,0,0.7062
2023-12,2023,12,Tropics,0.96,1951-1980,,0,0.7474
2024-01,2024,1,Tropics,0.834,1951-1980,,0,0.7708
2024-02,2024,2,Tropics,0.927,1951-1980,,0,0.7952
2024-03,2024,3,Tropics,0.982,1951-1980,,0,0.8257
2024-04,2024,4,Tropics,1.085,1951-1980,,0,0.8553
2024-05,2024,5,Tropics,1.052,1951-1980,,0,0.8857
2024-06,2024,6,Tropics,1.015,1951-1980,,0,0.916
2024-07,2024,7,Tropics,0.846,1951-1980,,0,0.933
2024-08,2024,8,Tropics,0.811,1951-1980,,0,0.9312
2024-09,2024,9,Tropics,0.789,1951-1980,,0,0.9261
2024-10,2024,10,Tropics,0.807,1951-1980,,0,0.917
2024-11,2024,11,Tropics,0.775,1951-1980,,0,0.9069
2024-12,2024,12,Tropics,0.851,1951-1980,,0,0.8978
2025-01,2025,1,Tropics,0.806,1951-1980,,0,0.8955
2025-02,2025,2,Tropics,0.866,1951-1980,,0,0.8904
2025-03,2025,3,Tropics,0.847,1951-1980,,0,0.8792
2025-04,2025,4,Tropics,0.78,1951-1980,,0,0.8538
2025-05,2025,5,Tropics,0.779,1951-1980,,0,0.831
2025-06,2025,6,Tropics,0.816,1951-1980,,0,0.8144
2025-07,2025,7,Tropics,0.894,1951-1980,,0,0.8184
2025-08,2025,8,Tropics,0.783,1951-1980,,0,0.8161
2025-09,2025,9,Tropics,0.796,1951-1980,,0,0.8167
2025-10,2025,10,Tropics,0.776,1951-1980,,0,0.8141
2025-11,2025,11,Tropics,0.766,1951-1980,,0,0.8133
2025-12,2025,12,Tropics,0.725,1951-1980,,0,0.8028
2026-01,2026,1,Tropics,0.779,1951-1980,,0,0.8006
2026-02,2026,2,Tropics,0.759,1951-1980,,0,0.7917
2026-03,2026,3,Tropics,0.851,1951-1980,,0,0.792
2026-04,2026,4,Tropics,0.8,1951-1980,,0,0.7937
