year,country,iso3,region,population_millions,co2_per_capita_t,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,solar_pct,wind_pct,other_renewables_pct,renewables_total_pct,fossil_total_pct,clean_baseload_pct,fossil_ratio,coal_to_gas_ratio,renewables_plus_nuclear_pct,grid_emission_factor,vre_pct,fossil_to_renew_ratio,low_carbon_pct,coal_oil_pct,log_population,split,pred_co2_per_capita_t,ridge_pred_co2_per_capita_t,residual
2018,Malaysia,MYS,Asia,33.0,7.69,27.3,31.86,16.8,1.95,10.57,3.4,3.74,4.38,22.08,75.97,12.52,3.4391,1.6240333135038665,24.03,0.58755,7.140000000000001,3.4391127206880943,24.029999999999998,59.16,3.5263605246161616,train,,,
2019,Malaysia,MYS,Asia,33.2,7.85,27.03,31.64,15.64,2.06,11.08,6.78,2.17,3.6,23.63,74.31,13.14,3.1434,1.7271565495207668,25.69,0.57798,8.95,3.1434010152284264,25.689999999999998,58.67,3.5322256440685598,train,,,
2020,Malaysia,MYS,Asia,33.5,7.75,28.08,30.78,17.04,3.52,9.35,5.75,3.04,2.45,20.59,75.9,12.87,3.6845,1.6469208211143693,24.11,0.58833,8.79,3.6844660194174756,24.11,58.86,3.5409593240373143,train,,,
2021,Malaysia,MYS,Asia,33.7,7.89,25.39,29.68,17.4,3.69,10.53,5.97,3.57,3.77,23.83,72.47,14.219999999999999,3.0398,1.4583572659391155,27.52,0.5548,9.54,3.0398489932885906,27.52,55.07,3.5467396869528134,validation,6.889602608716344,6.153935213770261,1.0003973912836557
2022,Malaysia,MYS,Asia,33.9,8.06,27.43,31.8,15.95,2.09,9.13,7.16,5.13,1.32,22.73,75.18,11.22,3.3061,1.718671679197995,24.82,0.5845750000000001,12.29,3.3060686015831133,24.82,59.230000000000004,3.5524868292083815,validation,6.6125910063244895,6.0481130267044545,1.447408993675511
2023,Malaysia,MYS,Asia,34.1,8.27,26.82,29.67,17.73,3.28,11.07,6.19,2.1,3.14,22.5,74.22,14.35,3.2972,1.5118376550169108,25.78,0.5705100000000001,8.290000000000001,3.2972012438916036,25.78,56.49,3.55820113047182,validation,7.179411697100066,7.239181605503106,1.090588302899934
2024,Malaysia,MYS,Asia,34.4,8.11,26.54,30.47,18.38,2.89,9.5,5.43,3.33,3.47,21.73,75.39,12.39,3.4678,1.4431756389342032,24.62,0.576635,8.76,3.4678012879484816,24.62,57.01,3.5667118201397288,validation,7.567496066329227,6.7901182440431525,0.5425039336707727
2025,Malaysia,MYS,Asia,34.6,8.4,23.85,29.95,16.06,2.39,11.4,5.65,4.63,6.07,27.75,69.86,13.790000000000001,2.5166,1.4841319228375855,30.14,0.535395,10.280000000000001,2.5165706051873196,30.14,53.8,3.572345637857985,validation,6.585993785667273,5.500880314267372,1.8140062143327276
2026,Malaysia,MYS,Asia,34.8,8.33,26.19,29.83,18.67,1.61,8.34,6.96,4.35,4.05,23.71,74.68,9.95,3.1484,1.4020342612419698,25.32,0.56964,11.309999999999999,3.148397976391231,25.32,56.019999999999996,3.5779478934066544,validation,7.300735393611882,6.169339511108596,1.029264606388118
2000,Mexico,MEX,North America,110.5,3.4,22.04,35.11,24.55,8.38,4.62,1.68,0.0,3.63,9.92,81.69,13.0,8.2266,0.8973941368078174,18.3,0.5942000000000001,1.68,8.226586102719033,18.3,57.15,4.7140245909001735,train,,,
2001,Mexico,MEX,North America,111.4,3.47,18.91,37.34,25.08,7.94,3.01,1.53,1.37,4.83,10.74,81.33,10.95,7.5656,0.753686727779992,18.68,0.58201,2.9000000000000004,7.565581395348837,18.68,56.25,4.722063937459591,train,,,
2002,Mexico,MEX,North America,112.2,3.56,20.57,35.78,25.53,8.48,2.7,0.11,1.53,5.3,9.64,81.87,11.18,8.4839,0.8054032889584964,18.12,0.588935,1.6400000000000001,8.483937823834196,18.12,56.35,4.729156165769083,train,,,
2003,Mexico,MEX,North America,113.1,3.44,19.22,36.27,25.95,8.31,2.43,2.52,1.09,4.21,10.25,81.44,10.74,7.9376,0.7403697996918335,18.56,0.581,3.6100000000000003,7.9376218323586745,18.560000000000002,55.49,4.73707525686803,train,,,
2004,Mexico,MEX,North America,114.0,3.58,21.6,36.61,26.44,6.74,2.83,0.0,1.67,4.11,8.61,84.65,9.57,9.8202,0.8166351606805292,15.35,0.6095550000000001,1.67,9.820185614849189,15.35,58.21,4.74493212836325,train,,,
2005,Mexico,MEX,North America,114.9,3.59,19.09,36.86,27.77,6.89,3.21,1.86,0.0,4.31,9.39,83.73,10.1,8.9074,0.6871850251979841,16.28,0.5923149999999999,1.86,8.907446808510638,16.28,55.95,4.752727750345706,train,,,
2006,Mexico,MEX,North America,115.7,3.64,17.87,38.16,27.33,9.86,1.93,0.0,1.59,3.27,6.78,83.36,11.79,12.2769,0.6536210680321873,16.64,0.5878849999999999,1.59,12.276877761413843,16.64,56.03,4.75960653929251,train,,,
2007,Mexico,MEX,North America,116.6,3.65,16.96,37.43,26.06,7.06,2.46,2.45,2.95,4.63,12.49,80.45,9.52,6.436,0.6505561948599924,19.55,0.5675950000000001,5.4,6.436,19.55,54.39,4.767289035464526,train,,,
2008,Mexico,MEX,North America,117.5,3.72,17.67,33.98,28.68,9.54,4.27,2.33,0.66,2.88,10.13,80.33,13.809999999999999,7.9221,0.6158940397350994,19.67,0.56061,2.99,7.9220907297830365,19.67,51.65,4.774912960575186,train,,,
2009,Mexico,MEX,North America,118.3,3.85,18.96,34.27,27.13,8.88,2.55,0.89,3.58,3.74,10.76,80.35,11.43,7.4605,0.6985998526160648,19.64,0.56871,4.47,7.460538532961931,19.64,53.230000000000004,4.78164132910387,train,,,
2010,Mexico,MEX,North America,119.2,3.76,15.95,33.95,30.36,7.84,4.32,3.15,1.76,2.67,11.89,80.27,12.16,6.7454,0.5251893315772144,19.73,0.550745,4.91,6.745378151260503,19.73,49.900000000000006,4.789157022101107,train,,,
2011,Mexico,MEX,North America,120.1,3.8,17.64,37.17,27.54,8.61,2.9,1.52,2.82,1.82,9.05,82.35,11.51,9.0894,0.6402903811252268,17.66,0.579105,4.34,9.089403973509933,17.66,54.81,4.796616650559047,train,,,
2012,Mexico,MEX,North America,121.0,3.9,14.92,34.09,28.82,7.85,1.96,4.3,3.23,4.82,14.32,77.83,9.809999999999999,5.4313,0.5175164758931668,22.17,0.5345650000000001,7.529999999999999,5.431263084438242,22.17,49.010000000000005,4.804021044733257,train,,,
2013,Mexico,MEX,North America,121.8,3.76,14.77,34.28,31.6,7.39,2.81,3.7,1.75,3.69,11.96,80.66,10.2,6.7385,0.46725719708952856,19.35,0.547,5.45,6.738512949039264,19.35,49.05,4.810557015713042,train,,,
2014,Mexico,MEX,North America,122.7,3.9,14.51,34.77,30.17,8.97,2.79,2.28,5.15,1.35,11.57,79.46,11.760000000000002,6.8618,0.48078197481776,20.54,0.54164,7.43,6.861830742659758,20.54,49.28,4.8178592793984425,train,,,
2015,Mexico,MEX,North America,123.6,3.8,12.81,35.97,33.2,8.39,4.1,1.5,3.04,1.0,9.63,81.98,12.49,8.5041,0.3857271906052394,18.02,0.5472750000000001,4.54,8.504149377593361,18.020000000000003,48.78,4.825108606353353,train,,,
2016,Mexico,MEX,North America,124.4,3.81,14.1,32.6,29.73,8.47,4.04,3.52,4.24,3.29,15.09,76.43,12.510000000000002,5.0616,0.4741089441829186,23.56,0.5192850000000001,7.76,5.06158940397351,23.560000000000002,46.7,4.83150862819882,train,,,
2017,Mexico,MEX,North America,125.3,3.66,12.56,32.79,31.91,8.56,3.87,4.21,2.74,3.36,14.18,77.26,12.43,5.4447,0.39348370927318294,22.74,0.51512,6.95,5.444679351656096,22.740000000000002,45.35,4.838660029356445,train,,,
2018,Mexico,MEX,North America,126.2,3.55,12.73,34.51,32.71,7.56,4.02,2.83,3.27,2.37,12.49,79.95,11.579999999999998,6.396,0.3890586797066015,20.05,0.5333199999999999,6.1,6.396,20.05,47.239999999999995,4.845760650906022,train,,,
2019,Mexico,MEX,North America,127.0,3.44,13.39,34.68,30.68,9.36,4.35,3.21,1.86,2.47,11.89,78.75,13.709999999999999,6.6176,0.4362984685565331,21.25,0.53206,5.07,6.617647058823529,21.25,48.07,4.852030263919617,train,,,
2020,Mexico,MEX,North America,127.9,3.33,12.14,34.38,31.28,9.59,0.76,4.17,4.13,3.55,12.61,77.8,10.35,6.1648,0.38798338127197185,22.2,0.5200100000000001,8.3,6.164817749603803,22.2,46.52,4.859036909945142,train,,,
2021,Mexico,MEX,North America,128.8,3.44,12.04,34.25,31.86,8.9,3.52,3.19,2.79,3.44,12.94,78.16,12.42,6.0355,0.3777847505491057,21.84,0.5206449999999999,5.98,6.0355212355212355,21.84,46.29,4.86599480426999,validation,3.987695734007688,3.947548242973131,-0.547695734007688
2022,Mexico,MEX,North America,129.7,3.56,9.98,31.66,33.27,8.37,2.92,3.53,6.97,3.31,16.73,74.91,11.29,4.4749,0.2998798076923077,25.1,0.486965,10.5,4.474910394265232,25.1,41.64,4.872904620630176,validation,3.633239472037434,1.7900285594381113,-0.07323947203743408
2023,Mexico,MEX,North America,130.5,3.58,9.63,33.62,35.5,7.13,3.45,4.13,5.44,1.1,14.11,78.76,10.58,5.5779,0.27119121374260774,21.24,0.5082,9.57,5.577903682719548,21.24,43.25,4.879006851617819,validation,3.6438508302032173,2.468975572992596,-0.06385083020321725
2024,Mexico,MEX,North America,131.4,3.64,8.05,34.51,34.69,8.3,1.0,5.0,6.07,2.38,14.45,77.25,9.3,5.3423,0.23198847262247843,22.75,0.49543000000000004,11.07,5.342323651452283,22.75,42.56,4.885827643502908,validation,3.4903295703072392,2.146334125263408,0.1496704296927609
2025,Mexico,MEX,North America,132.3,3.58,6.74,34.25,36.93,9.8,2.48,3.72,5.04,1.03,12.27,77.92,12.280000000000001,6.3453,0.18245804006497024,22.07,0.49046000000000006,8.76,6.3452768729641695,22.07,40.99,4.892602227184663,validation,3.7465851609745497,2.8508027492788983,-0.16658516097454967
2026,Mexico,MEX,North America,133.1,3.58,9.04,30.3,35.75,9.75,3.11,7.13,4.51,0.41,15.17,75.08,12.86,4.946,0.25279642058165547,24.92,0.4785250000000001,11.64,4.945981554677207,24.92,39.34,4.898585790287632,validation,3.524416974637461,3.3640054925739964,0.05558302536253912
2000,Morocco,MAR,Africa,32.3,1.05,14.16,35.05,10.08,2.26,24.42,0.14,0.0,13.89,38.45,59.29,26.68,1.5416,1.4033696729435086,40.71,0.449835,0.14,1.5416016640665626,40.71,49.209999999999994,3.505557396986398,train,,,
2001,Morocco,MAR,Africa,32.6,1.07,16.69,34.6,10.79,0.12,23.08,0.4,0.53,13.79,37.8,62.08,23.2,1.6419,1.5453703703703707,37.92,0.474955,0.93,1.6418936789209206,37.919999999999995,51.290000000000006,3.5145260669691587,train,,,
2002,Morocco,MAR,Africa,32.8,1.17,13.59,35.92,10.67,0.11,24.22,0.14,0.98,14.37,39.7,60.18,24.33,1.5155,1.2724719101123596,39.81,0.45331499999999997,1.12,1.515487282800302,39.81,49.510000000000005,3.520460802488973,train,,,
2003,Morocco,MAR,Africa,33.1,1.19,13.6,34.36,10.98,0.0,24.76,1.89,0.0,14.4,41.05,58.95,24.76,1.4357,1.2374886260236577,41.05,0.44311,1.89,1.4357038480272775,41.05,47.96,3.529297384289471,train,,,
2004,Morocco,MAR,Africa,33.3,1.27,15.92,33.81,9.82,2.0,24.45,0.0,0.51,13.5,38.45,59.54,26.45,1.5481,1.6195320447609358,40.45,0.456965,0.51,1.5481019240769631,40.45,49.730000000000004,3.535145354171894,train,,,
2005,Morocco,MAR,Africa,33.6,1.33,15.08,33.35,10.06,1.97,24.8,0.0,2.0,12.75,39.55,58.49,26.77,1.4785,1.4975173783515392,41.52,0.446195,2.0,1.4785136501516687,41.519999999999996,48.43,3.543853682063679,train,,,
2006,Morocco,MAR,Africa,33.8,1.39,15.49,33.1,10.4,1.52,25.05,0.0,0.0,14.45,39.5,58.98,26.57,1.4928,1.4879923150816523,41.02,0.44995000000000007,0.0,1.492786636294609,41.02,48.59,3.5496173867804286,train,,,
2007,Morocco,MAR,Africa,34.1,1.4,13.8,33.8,10.96,1.53,23.59,1.75,2.4,12.17,39.92,58.56,25.12,1.4666,1.2579762989972652,41.45,0.44082,4.15,1.46656649135988,41.45,47.599999999999994,3.55820113047182,train,,,
2008,Morocco,MAR,Africa,34.3,1.5,15.37,31.34,8.67,1.91,23.27,3.45,2.47,13.52,42.7,55.39,25.18,1.2969,1.7707373271889402,44.61,0.427765,5.92,1.2968859751814563,44.61,46.71,3.563882963939251,train,,,
2009,Morocco,MAR,Africa,34.6,1.57,14.78,32.88,8.99,2.48,23.39,3.3,2.04,12.14,40.87,56.65,25.87,1.3858,1.6422222222222222,43.35,0.434855,5.34,1.3857632093933465,43.349999999999994,47.660000000000004,3.572345637857985,train,,,
2010,Morocco,MAR,Africa,34.8,1.57,13.69,32.87,10.12,2.32,25.28,1.99,0.9,12.82,40.99,56.68,27.6,1.3824,1.351431391905232,43.31,0.428965,2.89,1.3824390243902438,43.31,46.559999999999995,3.5779478934066544,train,,,
2011,Morocco,MAR,Africa,35.1,1.62,11.74,34.28,11.62,0.17,26.05,2.1,1.15,12.89,42.18,57.64,26.220000000000002,1.3662,1.009458297506449,42.35,0.42679,3.25,1.3662005214505808,42.35,46.02,3.586292865338835,train,,,
2012,Morocco,MAR,Africa,35.4,1.66,12.8,35.22,9.13,1.31,25.58,1.81,2.28,11.86,41.53,57.15,26.889999999999997,1.3758,1.400437636761488,42.84,0.43323500000000004,4.09,1.3757823784304284,42.84,48.019999999999996,3.594568774642695,train,,,
2013,Morocco,MAR,Africa,35.6,1.7,14.32,33.5,11.27,1.27,24.13,2.16,2.21,11.14,39.64,59.09,25.4,1.4903,1.269503546099291,40.91,0.44516500000000003,4.37,1.4902900378310215,40.910000000000004,47.82,3.6000482404073204,train,,,
2014,Morocco,MAR,Africa,35.9,1.8,14.28,32.97,11.28,0.0,25.55,2.08,1.09,12.76,41.48,58.52,25.55,1.4105,1.2648361381753765,41.48,0.44083500000000003,3.17,1.4104603518920225,41.48,47.25,3.6082115510464816,train,,,
2015,Morocco,MAR,Africa,36.1,1.77,13.48,33.06,11.2,0.88,23.86,3.54,3.32,10.66,41.38,57.74,24.74,1.395,1.2024977698483499,42.26,0.43315000000000003,6.859999999999999,1.3950229524039623,42.260000000000005,46.540000000000006,3.6136169696133895,train,,,
2016,Morocco,MAR,Africa,36.4,1.79,15.56,33.69,10.05,0.0,23.83,2.72,2.28,11.86,40.69,59.31,23.83,1.4572,1.5467196819085487,40.69,0.4535,5.0,1.4572481572481575,40.69,49.25,3.6216707044204863,train,,,
2017,Morocco,MAR,Africa,36.6,1.87,12.95,33.72,11.3,1.01,24.3,4.67,1.08,10.98,41.03,57.96,25.310000000000002,1.4123,1.1450044208664898,42.04,0.43324999999999997,5.75,1.412280701754386,42.04,46.67,3.6270040503958487,train,,,
2018,Morocco,MAR,Africa,36.9,1.86,12.29,32.51,10.96,0.97,23.85,4.68,2.67,12.06,43.27,55.75,24.82,1.2881,1.120328167730173,44.24,0.416045,7.35,1.2881238447319778,44.24,44.8,3.634951112088381,train,,,
2019,Morocco,MAR,Africa,37.1,1.92,13.0,32.63,11.25,1.55,24.27,3.78,2.91,10.61,41.56,56.88,25.82,1.3683,1.1545293072824157,43.11,0.42535000000000006,6.6899999999999995,1.3682944431080106,43.11,45.63,3.6402142821326553,train,,,
2020,Morocco,MAR,Africa,37.4,1.86,12.25,31.09,10.93,2.41,23.88,6.06,2.94,10.44,43.32,54.27,26.29,1.2525,1.1197440585009142,45.73,0.40486,9.0,1.252480960073852,45.730000000000004,43.34,3.648057459593681,train,,,
2021,Morocco,MAR,Africa,37.6,1.93,11.9,34.12,10.96,1.46,24.84,4.51,3.01,9.21,41.56,56.97,26.3,1.3705,1.0847766636280765,43.02,0.42422,7.52,1.3704594659610296,43.02,46.019999999999996,3.653252276470785,validation,1.8079986705693034,2.372502049479615,0.12200132943069653
2022,Morocco,MAR,Africa,37.9,1.96,11.92,33.26,11.89,0.0,25.52,3.27,4.04,10.1,42.92,57.08,25.52,1.3296,1.0016806722689076,42.92,0.42215500000000006,7.3100000000000005,1.329606335895644,42.92,45.18,3.6609942506244004,validation,1.8082002966596027,1.7376111567991357,0.15179970334039727
2023,Morocco,MAR,Africa,38.2,2.04,12.73,33.58,10.74,1.58,25.79,3.71,2.74,9.12,41.36,57.06,27.369999999999997,1.3793,1.1841860465116278,42.94,0.42747999999999997,6.45,1.3792603335750546,42.94,46.31,3.6686767467964168,validation,1.815501645028413,2.917450367864089,0.2244983549715871
2024,Morocco,MAR,Africa,38.4,2.03,12.21,29.96,12.05,0.0,25.56,4.99,5.45,9.77,45.77,54.23,25.56,1.1846,1.0124378109452736,45.77,0.40102499999999996,10.440000000000001,1.1845784185233725,45.77,42.17,3.673765816303888,validation,1.765971007222063,1.2680291891800346,0.2640289927779369
2025,Morocco,MAR,Africa,38.7,2.12,11.5,30.51,11.85,0.94,25.51,3.78,5.72,10.2,45.2,53.86,26.450000000000003,1.1913,0.9696458684654301,46.14,0.39715000000000006,9.5,1.1913293519132935,46.14,42.010000000000005,3.681351187693145,validation,1.7030601001920536,1.3830945509426673,0.41693989980794655
2026,Morocco,MAR,Africa,38.9,2.12,11.98,34.31,11.39,1.22,24.09,6.95,2.39,7.67,41.1,57.68,25.31,1.4031,1.050877192982456,42.32,0.4283800000000001,9.34,1.4030649477012893,42.32,46.290000000000006,3.686376323895818,validation,1.9880510684054207,3.2901516416030026,0.13194893159457943
2000,Netherlands,NLD,Europe,15.3,11.47,14.79,40.42,23.63,11.02,5.05,0.0,0.0,5.08,10.13,78.85,16.07,7.7761,0.6256345177664974,21.15,0.557385,0.0,7.776134122287967,21.15,55.21,2.791165107812717,train,,,
2001,Netherlands,NLD,Europe,15.4,11.62,14.87,37.95,25.18,10.71,4.19,1.83,0.41,4.86,11.29,78.0,14.900000000000002,6.9027,0.5903136165144898,22.0,0.546635,2.24,6.902654867256638,22.0,52.82,2.797281334830153,train,,,
2002,Netherlands,NLD,Europe,15.5,11.86,14.32,39.43,22.36,9.81,3.63,2.24,2.35,5.85,14.08,76.11,13.440000000000001,5.4017,0.6401430487259723,23.89,0.5395449999999999,4.59,5.401703335699078,23.89,53.75,2.803360380906535,train,,,
2003,Netherlands,NLD,Europe,15.7,11.66,13.48,37.71,24.11,11.83,4.27,0.0,2.16,6.44,12.87,75.3,16.1,5.8463,0.5588723051409619,24.7,0.52612,2.16,5.846273291925466,24.7,51.19,2.8154087194227095,train,,,
2004,Netherlands,NLD,Europe,15.8,10.77,14.77,38.88,25.59,9.82,2.86,1.23,2.11,4.75,10.95,79.24,12.68,7.2299,0.576953125,20.77,0.5544550000000001,3.34,7.2299270072992705,20.77,53.650000000000006,2.8213788864092133,train,,,
2005,Netherlands,NLD,Europe,15.9,11.59,12.79,37.18,23.79,11.74,6.82,1.52,2.19,3.98,14.51,73.75,18.560000000000002,5.0792,0.5373949579831933,26.25,0.513805,3.71,5.0792011019283745,26.25,49.97,2.8273136219290276,train,,,
2006,Netherlands,NLD,Europe,16.0,11.75,12.57,37.63,22.13,9.86,5.22,2.24,3.72,6.63,17.82,72.32,15.079999999999998,4.0561,0.5677506775067751,27.68,0.50751,5.960000000000001,4.05608524957936,27.68,50.2,2.833213344056216,train,,,
2007,Netherlands,NLD,Europe,16.1,11.03,12.05,38.45,25.04,9.35,5.26,2.82,2.9,4.11,15.1,75.55,14.61,5.0,0.4810379241516966,24.45,0.521555,5.72,5.0,24.45,50.5,2.8390784635086144,train,,,
2008,Netherlands,NLD,Europe,16.3,11.57,11.63,37.64,24.52,10.47,5.5,3.49,2.25,4.49,15.73,73.8,15.97,4.6887,0.47411333061557276,26.2,0.50894,5.74,4.68869123252859,26.200000000000003,49.27,2.8507065015037334,train,,,
2009,Netherlands,NLD,Europe,16.4,10.79,12.51,35.41,23.91,9.38,5.86,3.76,4.37,4.8,18.79,71.82,15.240000000000002,3.8202,0.5229933110367893,28.17,0.49827,8.129999999999999,3.8202127659574465,28.17,47.919999999999995,2.856470206220483,train,,,
2010,Netherlands,NLD,Europe,16.5,11.37,9.77,36.92,24.57,9.07,6.1,2.42,5.0,6.16,19.67,71.26,15.17,3.6209,0.3974776240846216,28.74,0.485165,7.42,3.620934959349593,28.740000000000002,46.69,2.8622008809294686,train,,,
2011,Netherlands,NLD,Europe,16.6,11.01,9.61,36.28,25.15,12.3,4.15,4.7,4.14,3.67,16.66,71.03,16.450000000000003,4.2609,0.38195548489666137,28.96,0.48137500000000005,8.84,4.260947810437912,28.96,45.89,2.8678989020441064,train,,,
2012,Netherlands,NLD,Europe,16.7,10.43,10.3,36.44,24.03,10.35,5.98,3.94,4.09,4.87,18.88,70.77,16.33,3.7464,0.42845257903494177,29.23,0.484435,8.03,3.746426680783483,29.229999999999997,46.739999999999995,2.8735646395797834,train,,,
2013,Netherlands,NLD,Europe,16.9,10.68,9.9,35.89,25.87,10.18,3.56,3.41,5.12,6.07,18.16,71.66,13.74,3.9439,0.38253477588871715,28.34,0.48459,8.530000000000001,3.943863511282333,28.34,45.79,2.884800712846709,train,,,
2014,Netherlands,NLD,Europe,17.0,10.6,10.72,36.8,24.69,10.57,3.48,4.65,4.23,4.85,17.22,72.21,14.05,4.1909,0.43400809716599187,27.79,0.494305,8.88,4.190946024376088,27.79,47.519999999999996,2.8903717578961645,train,,,
2015,Netherlands,NLD,Europe,17.1,10.28,11.72,34.13,23.08,9.95,4.29,3.49,7.53,5.8,21.11,68.93,14.239999999999998,3.2637,0.5075790385448247,31.06,0.47703500000000004,11.02,3.263731060606061,31.06,45.85,2.89591193827178,train,,,
2016,Netherlands,NLD,Europe,17.2,9.89,9.1,34.34,24.44,11.43,5.25,1.82,8.49,5.13,20.7,67.88,16.68,3.2776,0.37218813905930465,32.13,0.4585300000000001,10.31,3.2776436504104294,32.129999999999995,43.440000000000005,2.9014215940827497,train,,,
2017,Netherlands,NLD,Europe,17.4,9.34,8.57,34.91,24.8,10.46,4.46,3.9,6.64,6.26,21.25,68.28,14.920000000000002,3.2117,0.3454252317613865,31.71,0.45912499999999995,10.54,3.211665098777046,31.71,43.48,2.91235066461494,train,,,
2018,Netherlands,NLD,Europe,17.5,8.74,7.66,34.79,27.04,9.84,4.73,5.33,7.07,3.53,20.67,69.49,14.57,3.3603,0.2831792975970425,30.51,0.459205,12.4,3.360251450676982,30.51,42.45,2.917770732084279,train,,,
2019,Netherlands,NLD,Europe,17.6,8.67,6.8,32.69,23.98,10.61,6.5,7.0,7.82,4.61,25.93,63.47,17.11,2.4468,0.283451438099208,36.54,0.421085,14.82,2.446800308404009,36.54,39.489999999999995,2.9231615807191558,train,,,
2020,Netherlands,NLD,Europe,17.7,8.4,6.47,32.77,24.76,10.47,5.44,5.84,8.2,6.06,25.54,63.99,15.91,2.5045,0.26120306822769473,36.01,0.421895,14.04,2.5045009784735814,36.01,39.24,2.928523523860541,train,,,
2021,Netherlands,NLD,Europe,17.8,8.13,7.98,34.25,24.7,9.34,4.41,6.87,8.79,3.66,23.73,66.92,13.75,2.8189,0.32294617563739375,33.07,0.4478250000000001,15.66,2.8188711036225778,33.07,42.230000000000004,2.9338568698359038,validation,9.449495904429654,9.372197931187639,-1.3194959044296528
2022,Netherlands,NLD,Europe,18.0,7.57,6.11,33.92,24.42,10.57,4.75,6.13,8.63,5.46,24.97,64.45,15.32,2.5801,0.25010233319688907,35.54,0.42539,14.760000000000002,2.580064051240993,35.54,40.03,2.9444389791664403,validation,9.604788628563696,9.260760431205936,-2.034788628563696
2023,Netherlands,NLD,Europe,18.1,7.43,5.66,34.88,27.18,9.86,3.57,5.91,9.0,3.93,22.41,67.73,13.43,3.021,0.2081647664582567,32.27,0.44051,14.91,3.0209634255129347,32.269999999999996,40.540000000000006,2.9496883350525844,validation,9.646182297784582,9.195980753089804,-2.2161822977845826
2024,Netherlands,NLD,Europe,18.2,7.33,5.33,33.72,23.23,9.56,7.02,7.66,8.72,4.76,28.16,62.28,16.58,2.2109,0.2293459552495697,37.72,0.41073499999999996,16.380000000000003,2.2108626198083066,37.72,39.05,2.954910279033736,validation,9.545093783683525,9.17829830146564,-2.2150937836835247
2025,Netherlands,NLD,Europe,18.3,7.06,5.95,34.81,25.05,9.46,3.71,7.98,8.4,4.64,24.73,65.81,13.170000000000002,2.6601,0.23743016759776536,34.19,0.4333000000000001,16.380000000000003,2.660064672594988,34.19,40.760000000000005,2.9601050959108397,validation,9.643291746154755,9.540242823175914,-2.5832917461547558
2026,Netherlands,NLD,Europe,18.4,7.06,4.22,34.11,25.26,10.72,3.5,8.39,9.07,4.72,25.68,63.6,14.22,2.4757,0.16699643846458248,36.4,0.411695,17.46,2.4756714674970803,36.4,38.33,2.9652730660692823,validation,9.563369670007152,9.258153962724405,-2.503369670007152
2000,Nigeria,NGA,Africa,190.4,0.55,13.86,34.65,12.71,0.0,24.9,0.27,0.0,13.61,38.78,61.22,24.9,1.5782,1.0896226415094339,38.78,0.45567,0.27,1.5782418149007476,38.78,48.51,5.254365479018854,train,,,
2001,Nigeria,NGA,Africa,191.9,0.52,14.78,34.19,10.17,0.51,26.67,0.0,0.71,12.97,40.36,59.14,27.180000000000003,1.4649,1.4518664047151277,40.87,0.44999,0.71,1.4649492197176122,40.87,48.97,5.262171919911683,train,,,
2002,Nigeria,NGA,Africa,193.4,0.51,15.34,34.69,10.33,0.0,23.69,2.02,0.0,13.93,39.64,60.36,23.69,1.5223,1.483558994197292,39.64,0.46006,2.02,1.5223203026481715,39.64,50.03,5.2699178920263385,train,,,
2003,Nigeria,NGA,Africa,194.9,0.52,14.04,36.53,9.78,0.04,24.88,0.02,0.89,13.82,39.61,60.35,24.919999999999998,1.5232,1.4341164453524005,39.65,0.458385,0.91,1.5232205956587583,39.65,50.57,5.277604324950495,train,,,
2004,Nigeria,NGA,Africa,196.4,0.51,13.28,34.1,9.06,1.62,25.52,0.74,0.88,14.8,41.94,56.44,27.14,1.3454,1.4641675854465268,43.56,0.42932000000000003,1.62,1.3454112038140644,43.559999999999995,47.38,5.285232126999381,train,,,
2005,Nigeria,NGA,Africa,197.9,0.52,14.75,34.62,11.34,0.0,25.63,0.37,0.07,13.22,39.3,60.7,25.63,1.5441,1.2995594713656389,39.3,0.45818,0.44,1.544136352073264,39.3,49.37,5.292802185859927,train,,,
2006,Nigeria,NGA,Africa,199.4,0.5,15.22,35.43,11.39,1.34,24.76,0.0,1.29,10.57,36.62,62.04,26.1,1.6937,1.3350877192982455,37.96,0.46918,1.29,1.693693693693694,37.96,50.65,5.3003153692107094,train,,,
2007,Nigeria,NGA,Africa,200.9,0.5,12.16,33.74,10.71,0.54,26.31,1.79,0.82,13.92,42.84,56.61,26.849999999999998,1.3211,1.1343283582089552,43.38,0.422845,2.61,1.3211201866977829,43.38,45.900000000000006,5.307772525318792,train,,,
2008,Nigeria,NGA,Africa,202.4,0.48,15.98,35.34,10.05,0.46,24.06,1.53,0.18,12.39,38.17,61.37,24.52,1.6074,1.588469184890656,38.63,0.470075,1.71,1.607386066003143,38.63,51.32000000000001,5.315174483614459,train,,,
2009,Nigeria,NGA,Africa,203.9,0.48,14.97,33.67,9.93,0.52,26.27,1.3,1.17,12.17,40.91,58.57,26.79,1.4313,1.506036217303823,41.43,0.44691000000000003,2.4699999999999998,1.4313294232649074,41.43,48.64,5.322522055244854,train,,,
